no,ticker,title,date,source,high_priority_hits,medium_priority_hits,fundamental_hits,red_flags,urgency_score,total_score,category,action,key_findings
1132,-,Ekspansi dan Laba Melonjak: Apakah TUGU Insurance Benar-benar Tahan Gejolak?,2025-11-22,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
1164,-,"IHSG Berpotensi Koreksi, Simak 4 Saham Rekomendasi Hari ini",2025-11-24,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
970,-,"Bursa Asia Menguat, Nikkei dan Kospi Pimpin Kenaikan",2025-11-10,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
1167,-,"Produksi Turun, Capex Meledak: Sinyal Risiko Besar INCO Terlihat",2025-11-25,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
1168,-,"Ditutup Perkasa, RMKO Diramal Bisa Tembus ke Level 300",2025-11-25,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
1171,-,"Freeport Turunkan Output 2026, Peluang Baru untuk ANTM?",2025-11-25,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
1172,-,"Aksi Jual Tebal Tahan Kenaikan UNTR, Jalan Terjal Menuju 27.450?",2025-11-25,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
1141,-,"Lima Saham yang Diserok UBS Sepekan, Perhatikan ini",2025-11-23,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
1142,-,"Ritel Masuk saat Asing Lepas BBCA, Ada Apa?",2025-11-23,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
661,-,BBCA Siapkan Dana Buyback Rp5 Triliun: Penawaran Rp9.200 per Saham,2025-10-20,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
1035,-,Pasar Modal 2026: Strategi Baru BEI Hadapi Fluktuasi Transaksi,2025-11-17,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
1034,-,"ASII Menguat, Asing Terpantau Sudah Akumulasi",2025-11-17,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
666,-,"Saham Tidak Likuid, Antrean Beli Membludak: Saham PACK Terjebak False Rally?",2025-10-20,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
667,-,Elnusa (ELSA) Tingkatkan Produksi Sumur PPS-X19 dan PPS-12,2025-10-20,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
1033,-,"Harga APEX Diangkat Tanpa Perlawanan, Rally Asli atau Settingan?",2025-11-17,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
1030,-,Proyek Hotel AMAN Tumpu Pembiayaan Utang,2025-11-16,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
164,-,"Terkoreksi Usai RUPSLB, Saham TLKM Direkomendasikan Beli",2025-09-17,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
133,-,Berkilau di Tengah Reli Emas: Pilih ANTM atau MDKA?,2025-09-15,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
1060,-,"IHSG Diproyeksi Terkoreksi Tipis, Berikut Saham Rekomendasi Hari ini",2025-11-17,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
139,-,"Bursa Asia Awal Pekan Membaik, Ditopang Arus Modal Asing",2025-09-15,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
140,-,"IHSG Diprediksi Menguat, Berikut Saham Pilihan Hari Ini!",2025-09-15,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
141,-,BLES Catat Volume Penjualan Tertinggi Sepanjang Sejarah,2025-09-16,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
142,-,"Dampak HPE Tembaga Naik: Saham MDKA, AMMN, TBMS Bergerak Berlawanan",2025-09-16,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
144,-,"IHSG Rebound di Akhir Sesi, Pasar Asia Menguat Ditopang Harapan The Fed",2025-09-16,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
147,-,"SRTG Tergelincir Sepekan, Sinyal Campuran: Kapan Momen Masuk yang Tepat?",2025-09-16,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
670,-,"Anak Usaha BREN Tajak Sumur di Maluku Utara, Potensi 550 MW",2025-10-20,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
1057,-,"Harga Minyak Terkoreksi, Pasar Waspada Risiko Surplus 2026",2025-11-17,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
672,-,Yen Loyo di Tengah Euforia Politik Jepang dan Meredanya Ketegangan Dagang,2025-10-20,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
676,-,PTBA Catat Kinerja hingga Kuartal III 2025: Produksi Batu Bara Naik 9 Persen,2025-10-20,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
997,-,PTBA Percepat Proyek Batu Bara Lewat Dana Himbara,2025-11-13,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
646,-,"IHSG Hari ini Diprediksi Koreksi: BoW PANI, BRIS, BUMI",2025-10-17,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
1028,-,"Saham ADMR Masih Koreksi, tapi Mulai Dilirik Asing",2025-11-16,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
652,-,"PT Timah (TINS): Produksi Merosot, Target Melambung",2025-10-18,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
1027,-,"Proyeksi IHSG Pekan Depan, Suku Bunga BI Jadi Katalis",2025-11-16,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
654,-,"IHSG Diproyeksi Masih dalam Trend Bullish Pekan Depan, Saham-saham ini Patut Dil...",2025-10-19,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
684,-,"IHSG Berpotensi Terkoreksi 2,57 Persen, Cek Empat Saham Pilihan Hari ini",2025-10-20,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
685,-,"BMRI Rebound, tapi Net Foreign Sell Tinggi: Apa Artinya?",2025-10-21,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
1026,-,"Awas, Aksi Jual Masih Bayangi Saham Vale (INCO)",2025-11-16,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
690,-,"HRUM Menguat, Tekanan Koreksi Masih Tinggi: Pilihan Jual atau Hold?",2025-10-21,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
691,-,"IHSG Ditutup Semringah, Menguat 1,84 Persen ke Level 8.238,08",2025-10-21,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
692,-,Saham Sumber Global Energi (SGER) Makin Segar: Serok di Harga Berapa?,2025-10-21,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
624,-,Cilegon dan Hilirisasi Timah: dari Laut Bangka hingga Industri Kimia Bernilai Ti...,2025-10-16,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
625,-,"Semen Baturaja (SMBR) Lebarkan Usaha, Bisa Raup Pendapatan Non-Semen",2025-10-16,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
655,-,"Perdagangan BEI Selama Sepekan Menurun, IHSG Susut 4,14 Persen",2025-10-19,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
657,-,BEI dan OJK Kembangkan Literasi Keuangan Lewat CMSE 2025,2025-10-19,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
658,-,"Bitcoin Turun Menuju USD100.000, Perhatikan Hal ini",2025-10-19,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
1023,-,Tekanan Asing Seret IHSG Sepekan: Bagaimana Senin Depan?,2025-11-15,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
631,-,"IHSG Awali Perdagangan Kamis Menguat Tipis 0,17 Persen di Level 8.064,68",2025-10-16,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
632,-,Garuda Indonesia (GIAA) Tunjuk WNA Masuk Jajaran Direksi,2025-10-16,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
1021,-,"FUTR Punya Bos Baru, Pasar Justru Mulai Distribusi",2025-11-15,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
635,-,BEI Lakukan Pendalaman Pasar: Kejar Target RNTH USD8 Miliar per Hari,2025-10-17,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
636,-,"IHSG Tersungkur Hingga 2,57 Persen, Ternyata ini Penyebabnya",2025-10-17,,0,1,0,1,0,0,⏸️  LOW POTENTIAL,IGNORE,-
1020,-,"AMMN Merah Lagi, Penebalan Offer Tunjukkan Risiko Koreksi Lanjutan",2025-11-15,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
638,-,"Purbaya Desak BEI Bersih-bersih Pasar Modal, OJK Turun Tangan",2025-10-17,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
639,-,"Mulai Gersang, Saham BUMI hingga ENRG Ditinggal Asing",2025-10-17,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
668,-,IHSG Sesi Siang Kembali ke Level 8.000: Sektor Finansial Dewi Penolong,2025-10-20,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
669,-,BRIS Merangkak ke Zona Hijau: Ruang Beli atau Hati-hati?,2025-10-20,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
1018,-,"Bid Kering, Offer Menumpuk: Reli DSSA Berisiko Patah",2025-11-15,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
610,-,"Produksi-Penjualan Tumbuh, DFKT Cuan di Kuartal III 2025",2025-10-15,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
611,-,"Jasindo Selesaikan Klaim Tol Dakotamo dan Ciawi 2 ke JSMR: Rp7,3 Miliar",2025-10-15,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
612,-,"Petrosea Kembangkan SDM, Ekspansi ke Pakistan Rp432 Miliar",2025-10-15,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
581,-,"JRPT Kucurkan Rp100 Miliar buat Buyback Saham, Coba Kerek EPS",2025-10-13,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
640,-,"VINS Tambah Modal, Targetkan Ekuitas Rp250 Miliar",2025-10-17,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
641,-,"BKPM Catat Rekor Baru, Namun Pemerataan Investasi Masih Jadi PR Besar",2025-10-17,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
643,-,ESDM Naikkan HBA dan HMA: Batu Bara Global Terkerek Aktivitas China,2025-10-17,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
615,-,"DKFT Kucurkan Rp140 Miliar buat Dividen, Kapan Dibagikan?",2025-10-15,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
616,-,"GZCO Sempat Punya Lahan di Hutan, ini Jawaban Lengkap ke BEI",2025-10-15,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
617,-,"Dividen Menggoda, Eksplorasi Menguras Kas: DKFT Hadapi Dilema?",2025-10-15,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
618,-,Lonjakan Transaksi Saham CBRE Aneh: Cerminan Spekulasi Tinggi!,2025-10-15,,1,0,1,2,0,0,⏸️  LOW POTENTIAL,IGNORE,free float
620,-,"Wall Street Ditutup Beragam, Investor Optimis Kinerja Perbankan AS",2025-10-15,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
621,-,"IHSG Diprediksi Masih akan Terkoreksi, Saham-saham ini Jadi Pilihan",2025-10-15,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
622,-,"IHSG Hari ini Hijau, Berakhir di Level 8.124",2025-10-16,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
623,-,"Purbaya Buka Peluang Turunkan PPN, Emiten-emiten ini Berpeluang Untung",2025-10-16,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
1016,-,Peluang IHSG Bergerak ke Area 8.487-8.539 Terbuka: SoS ARCI,2025-11-14,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
1119,-,"GZCO Masuk Radar Bandar, Volume Meledak di Awal Sesi",2025-11-21,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
180,-,"Blue Bird (BIRD) Masih Undervalued, Potensi Dividen Jadi Alasan Buy on Weakness",2025-09-17,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
150,-,"Dolar AS Terpuruk, Pasar Tunggu The Fed",2025-09-16,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
151,-,"Meski Terkoreksi, Unilever (UNVR) Masih Menarik dari Sisi Dividen: Speculative B...",2025-09-16,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
152,-,"NRCA Melemah 0,92 Persen: Efek Bos Besar Jual 2 Juta Saham?",2025-09-16,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
155,-,Bank Indonesia Berpeluang Menahan BI Rate Usai Pemangkasan 125 Bps,2025-09-16,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
1117,-,JAST Bidik Pendapatan Rp200 Miliar Fokus Ekpansi AI,2025-11-21,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
159,-,"IHSG Diprediksi Lanjutkan Penguatan, Saham-saham Ini Direkomendasikan Analis",2025-09-16,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
626,-,"TINS Berhentikan Direktur Operasi dan Produksi, Plt Dipegang Orang ini",2025-10-16,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
64,-,"Rencana Buyback Saham TOWR: Pantau Ketat, Strategi Jual Cukup Kencang",2025-09-08,,0,1,0,1,0,0,⏸️  LOW POTENTIAL,IGNORE,-
599,-,Harga Emas Global Diperkirakan Tembus USD4.500-4.600: Seperti ini Teknikalnya,2025-10-14,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
601,-,"Sinyal Damai Trump Angkat Sentimen Pasar, IHSG Berpotensi Menguat",2025-10-14,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
602,-,"SBN 10 Tahun Sentuh 6,10 Persen, BI Waspadai Tekanan terhadap Rupiah",2025-10-14,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
603,-,"Kurs Rupiah Hari ini Naik 0,04 Persen: Pasar Optimistis Setelah Sinyal Dovish Th...",2025-10-14,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
62,-,"DADA Menuju Momentum Emas: Target Harga Rp14.000, Kandidat Kuat Saham Multibagge...",2025-09-08,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
549,-,"Bitcoin Terkoreksi Tipis, tapi Momentum Bullish Masih Terjaga",2025-10-09,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
56,-,"Harga Minyak Global Rapuh, Waktu Tepat Koleksi RAJA?",2025-09-07,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
55,-,"Wall Street Melemah, Data Pekerjaan Picu Kekhawatiran Ekonom",2025-09-06,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
54,-,"Perdagangan BEI Sepekan Bervariasi, IHSG Naik 0,48 Persen",2025-09-06,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
554,-,"Saham ERAA Sedang dalam  Tren Bearish, Saatnya Sell atau Hold?",2025-10-10,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
83,-,"Dividen Mini DADA, Kecil namun Menarik untuk Jangka Pendek",2025-09-10,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
79,-,DMAS Terima Permintaan Lahan Industri Hingga 75 Hektar,2025-09-10,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
589,-,"Harga Minyak Dunia Naik, WTI Sentuh USD59,6 per Barel",2025-10-13,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
590,-,"Awal Pekan, Bursa Asia Terguncang Aksi Ambil Untung Investor",2025-10-13,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
591,-,"IHSG Diproyeksi Koreksi, Berikut Rekomendasi Saham Pilihan Analis",2025-10-13,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
593,-,"Yield SBN Turun ke 6,09 Persen, Menkeu Purbaya: Kepercayaan Investor Makin Kuat",2025-10-14,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
595,-,Emas Pecahkan Rekor Tertinggi Global dan Domestik: Segini Harganya!,2025-10-14,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
596,-,PTPP Rampungkan Proyek Tol Kataraja Seksi 1,2025-10-14,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
566,-,"Tekanan Jangka Pendek Bayangi Bitcoin, Investor Diminta Waspada",2025-10-11,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
568,-,LPEM FEB UI: 82 Persen Pengguna Aset Kripto Investasi Jangka Panjang,2025-10-12,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
174,-,"Dana IPO EMAS untuk Bayar Utang dan Modal Kerja, Begini Analisanya: Samakah deng...",2025-09-17,,0,1,0,1,0,0,⏸️  LOW POTENTIAL,IGNORE,-
562,-,"Terkoreksi Tipis, Momentum Jangka Pendek Bitcoin Mulai Pudar?",2025-10-10,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
563,-,"IHSG Dibuka Capai Level 8.238, Asing Catat Net Buy Rp1 Triliun",2025-10-10,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
564,-,"Momentum Bullish IHSG Diprediksi Terjaga: Perhatikan BUMI, DKFT, ERAL, WIFI",2025-10-10,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
533,-,"Saham Perbankan Topang Kenaikan IHSG, Bursa Asia Variatif",2025-10-08,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
78,-,"Rupiah Menguat Tipis, tapi Pasar Masih Waspada Geopolitik",2025-09-10,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
535,-,"Tren Bullish Dorong Saham COIN Menguat ke Rp2,017 Miliar per Koin",2025-10-08,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
536,-,"Kekhawatiran Ekonomi Meningkat, Wall Street Ditutup Lesu",2025-10-08,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
537,-,"IHSG Diprediksi Menguat, Simak Rekomendasi Saham Hari ini",2025-10-08,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
538,-,"CUAN Temukan Zona Emas Baru di Sumbawa, Siap Bor 28 Titik",2025-10-09,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
539,-,"ADRO Laporkan 561 Titik Bor di Maruwai, Eksplorasi Lanjut di Luar Lampunut",2025-10-09,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
540,-,Power Emiten Konglomerat di Balik Rekor IHSG: OJK Bilang Begini,2025-10-09,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
574,-,"BBCA Semakin Babak Belur: Saham Longsor, Asing Giat Jual",2025-10-13,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
576,-,Stabil di Atas Kertas: Laba Eastparc Hotel Terkikis,2025-10-13,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
577,-,"ADRO Masih Dalam Tekanan Bearish, Ada Peluang Rebound ke 1.865–1.900 Jika Kuat",2025-10-13,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
578,-,"MEDC Lapor Capaian Emisi, Saham Langsung Ngebut",2025-10-13,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
1039,-,"Harga Naik, Offer Menebal: CUAN Sedang Dijual Rapi?",2025-11-17,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
1159,-,"GoTo Umumkan Suksesi di RUPSLB: Hans Bakal Jadi CEO, Ini Rekam Jejaknya",2025-11-24,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
1160,-,MedcoEnergi Tembus OTCQX! Saham Siap Dilirik Investor Global,2025-11-24,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
1162,-,"Harga Minyak Menguat, The Fed Isyaratkan Turunkan Suku Bunga",2025-11-24,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
1163,-,"Bursa Asia Merah, Investor Masuk Mode Defensif Lagi",2025-11-24,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
1037,-,Asing Rebalancing di BREN,2025-11-17,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
544,-,Menkeu Purbaya Sebut BEI Minta Insentif: Rapikan Dulu Perilaku Investor Kendalik...,2025-10-09,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
1036,-,Aksi Take Profit Ritel di ESSA,2025-11-17,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
519,-,"IHSG Terkoreksi Tipis ke 8.166, Industri dan Energi Jadi Penopang",2025-10-08,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
520,-,"OJK, BI, BSSN, dan PPATK Perkuat Pengawasan: Transaksi Kripto RI Tembus Rp224 Tr...",2025-10-08,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
1055,-,"INET Lagi Diakumulasi Asing, Jejak J.P. Morgan Wajib Disorot",2025-11-17,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
524,-,"Ikutan Cuan di Emiten Emas, Serok ARCI di Harga Berapa?",2025-10-08,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
525,-,Saham BBCA-BMRI Tergerus: Profit Taking di Angka Berapa?,2025-10-08,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
556,-,"RMKE Habiskan Rp1,53 Miliar Gali Batu Bara Kuartal III, ini Hasilnya",2025-10-10,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
558,-,"Fokus Kalimantan, ITMG Gelontorkan Rp12,13 untuk Eksplorasi",2025-10-10,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
559,-,"Ini Eksplorasi MDKA Kuartal III 2025 yang Habiskan Rp100,77 Miliar",2025-10-10,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
560,-,KPEI dan Bank Indonesia Luncurkan Layanan TPA Repo: Apa Itu?,2025-10-10,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
172,-,"Performa Bank Jago (ARTO) Menguat, Bisa Dibeli dengan Syarat?",2025-09-17,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
173,-,ADMR Optimistis Smelter Aluminium KAI Beroperasi Akhir 2025,2025-09-17,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
541,-,"Harga Minyak Sawit Naik, Sinyal Positif dari Kebijakan Energi Indonesia",2025-10-09,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
542,-,"Empat Bank Beri Keringanan 80 Persen buat Utang KRAS, DER Masih Tinggi",2025-10-09,,0,1,0,1,0,0,⏸️  LOW POTENTIAL,IGNORE,-
1054,-,"Agresif, Deretan Saham yang Diburu J.P. Morgan Sepanjang Pekan",2025-11-17,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
1053,-,"Saham Kecil Naik Tajam Saat IHSG Lesu, Berikut Daftarnya",2025-11-17,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
1177,-,Uni Eropa Ajukan Banding Terhadap Putusan WTO Soal Baja Tahan Karat Indonesia,2025-11-25,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
1178,-,"BEI Kaji Rencana Demutualisasi, ini Dampaknya ke Pasar",2025-11-25,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
1052,-,"ENRG Bergerak Mendatar, Ke Mana Arah Reboundnya?",2025-11-17,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
1180,-,"MINE Catat Lonjakan Pendapatan 1,78 Triliun di 3 Kuartal 2025: ini Sumbernya",2025-11-25,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
1182,-,BCA Umumkan Bagikan Dividen Interim Rp55 per Saham: Tandai Tanggalan!,2025-11-25,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
1183,-,Data Bilang Reklamasi Vale (INCO) Turun Dua Tahun Beruntun,2025-11-25,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
1185,-,"Limbah B3 Vale (INCO) Naik 44 Persen, Tembus 934 Ton",2025-11-25,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
1186,-,IRP 2025 Pertegas Peta Persaingan Sekuritas di Produk Terstruktur,2025-11-25,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
1188,-,"BTC Rebound ke USD88.000, Analis Peringatkan Reli Bisa Rapuh",2025-11-25,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
1157,-,"IHSG Menguat ke 8.458,29: Kebijakan The Fed Jadi Penentu Pergerakan",2025-11-24,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
501,-,"IHSG Diramal Menguat 0,59 Persen, Cek Rekomendasi Saham Hari ini",2025-10-06,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
502,-,VKTR Perluas Segmen B2B untuk Dongkrak Kinerja di Semester II 2025,2025-10-07,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
504,-,"Saham Kalbe (KLBF) Diproyeksi Sedang Alami Pelemahan, Waktunya Jual?",2025-10-07,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
505,-,"IHSG Ditutup Menguat 29 Poin ke 8.169, Kapitalisasi Pasar Naik Rp28,48 Triliun",2025-10-07,,0,1,0,1,0,0,⏸️  LOW POTENTIAL,IGNORE,-
509,-,"Boncos Rp20 Miliar tapi Saham Terbang 200 Persen, Ritel Siap Lepas ASLI?",2025-10-07,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
1050,-,"CPIN Dijaga Buyer, tapi Dinding Offer Masih Tebal",2025-11-17,,0,0,0,0,0,0,⏸️  LOW POTENTIAL,IGNORE,-
